dialogue_line,anger,disgust,fear,joy,neutral,sadness,surprise
"Ah, sure, Nina. What’s up?",0.0009153619175776839,0.0006993605056777596,0.0005703639471903443,0.0015825103037059307,0.9913600087165833,0.0019258054671809077,0.002946556778624654
"I don’t know. For the past couple days, people have been avoiding me and giving me these really strange looks.",0.01683959551155567,0.035554856061935425,0.21101151406764984,0.0012912225211039186,0.6257795691490173,0.028388282284140587,0.08113498985767365
"Oh, well, ah... maybe that’s because they’re ah... jealous, of us.",0.004468883853405714,0.004707503132522106,0.011579866521060467,0.002690616762265563,0.9323933720588684,0.0391676090657711,0.00499222707003355
Maybe. But that doesn’t explain why they keep taking my scissors.,0.018212424591183662,0.048022639006376266,0.0007481694919988513,0.0014705891953781247,0.8595227599143982,0.003791641443967819,0.06823168694972992
"Ah, well, maybe that’s, ah, because you’re getting a big raise.",0.002989024156704545,0.0021584827918559313,0.00041019279160536826,0.008065995760262012,0.9603967070579529,0.002948065521195531,0.02303154580295086
I am?,0.0027113729156553745,0.0006592542631551623,0.002466054167598486,0.0013959914213046432,0.21781551837921143,0.0009888040367513895,0.7739629745483398
"Sure, why not?",0.0039941794238984585,0.0016119416104629636,0.0008258884190581739,0.0007573089096695185,0.9848121404647827,0.0009893829701468349,0.0070092217065393925
Oh my god! (Rushing over to give him a big hug) You’re amazing!,0.001109505072236061,0.0006888873176649213,0.0018062220187857747,0.9411813020706177,0.0019912600982934237,0.001081014284864068,0.052141785621643066
"Oh, you don’t know. (Presses a button.) Helen, could you make sure we put through the paperwork on Miss Bookbinder’s raise?",0.0024997973814606667,0.0011317023308947682,0.0027256133034825325,0.0033447202295064926,0.9857431054115295,0.0008604706381447613,0.0036944590974599123
(Over the intercom) So you still want me to send her psychological profile to Personnel?,0.001879273564554751,0.0008628271170891821,0.0014078880194574594,0.0010884115472435951,0.9400374889373779,0.0008383529493585229,0.05388573929667473
What?,0.00223840051330626,0.0015686291735619307,0.004381605889648199,0.0008676337311044335,0.36579790711402893,0.001039609662257135,0.6241061687469482
Helen drinks. (Insincerely) Will you marry me?,0.0008448747685179114,0.0003302973054815084,0.001636152621358633,0.8674943447113037,0.12112883478403091,0.0017977359239012003,0.0067677730694413185
"Well, I ended up telling her everything.",0.015270478092133999,0.01528981514275074,0.0030333800241351128,0.00591994496062398,0.9243936538696289,0.034615449607372284,0.0014772434951737523
"Oh, how’d she take it?",0.0025058663450181484,0.0006119618192315102,0.0008260996546596289,0.06091829761862755,0.9314948916435242,0.0007630361360497773,0.0028797860722988844
"Pretty well. Except for the stapler thing. (He holds up a bandaged hand.) Little tip: if you’re ever in a similar situation, never ever leave your hand... (he mimes Nina taking her revenge) ..on the desk.",0.2914935350418091,0.11483008414506912,0.002481650561094284,0.017458267509937286,0.5600363612174988,0.007505708374083042,0.006194341462105513
"Okay, I think I get how to do this.",0.008586247451603413,0.002229527570307255,0.002317879581823945,0.05237649381160736,0.9276844263076782,0.004619820974767208,0.0021855230443179607
"Alright, so, can we turn this off? Can we just make it... make them go away? Because I can’t, I can’t watch.",0.02348465472459793,0.0052811759524047375,0.7747727036476135,0.002973087364807725,0.10572341084480286,0.08433622121810913,0.003428742056712508
"(Remotely turning off the television) okay, Pheebs, they’re gone.",0.004300337750464678,0.021264441311359406,0.006069363094866276,0.0010354284895583987,0.8919970393180847,0.06618452817201614,0.009148881770670414
Okay.,0.0011337349424138665,0.0012424400774762034,0.000666008098050952,0.002290018368512392,0.9931174516677856,0.0006890349905006588,0.0008612199453637004
Are you alright?,0.0013351849047467113,0.0009216300095431507,0.007100018672645092,0.0006622121436521411,0.9766876101493835,0.002990391571074724,0.010302962735295296
"Yeah. It’s just, you know, it’s this whole stupid Ursula thing, it’s...",0.08872127532958984,0.6738682389259338,0.0035540072713047266,0.0014711638214066625,0.14343588054180145,0.0869089663028717,0.002040437189862132
"Okay, Pheebs, can I ask? So, he’s going out with her. I mean, is it really so terrible?",0.0022905119694769382,0.06472140550613403,0.35137829184532166,0.00333629222586751,0.034241583198308945,0.5267876386642456,0.01724427007138729
"Um, yeah. Look, I mean, I’m not saying she’s like evil or anything. She just, you know, she’s always breaking my stuff. When I was eight, and I wouldn’t let her have my Judy Jetson thermos, so she threw it under the bus. And then, oh, and then there was Randy Brown, who was like... Have you ever had a boyfriend who was like your best friend?",0.07344421744346619,0.5190389752388,0.020564688369631767,0.0055466145277023315,0.2718242406845093,0.06458816677331924,0.044993117451667786
"(Wistfully, shaking their heads) No.",0.0017648957436904311,0.07860646396875381,0.057579461485147476,0.009117000736296177,0.8432278037071228,0.0063459849916398525,0.003358389949426055
"Well, but that’s what he was for me. And she you know, kind of stole him away, and then... broke his heart... and then he wouldn’t even talk to me any more. Because he said he didn’t wanna be around... anything that looked like either one of us.",0.0027234526351094246,0.0020014552865177393,0.006383073981851339,0.0015117331640794873,0.011315785348415375,0.9755073189735413,0.0005571952206082642
"Oh... Oh, Pheebs.",0.0004123989783693105,0.0006682166131213307,0.0016320723807439208,0.017619863152503967,0.9619636535644531,0.008567082695662975,0.009136627428233624
"I mean, I know Joey is not my boyfriend, or my thermos, or anything, but...",0.020364031195640564,0.014787442050874233,0.008047282695770264,0.001078492496162653,0.9050756096839905,0.049632955342531204,0.0010141755919903517
You’re not gonna lose him.,0.0179264135658741,0.033276211470365524,0.01933644898235798,0.004953834228217602,0.482977032661438,0.4362526834011078,0.005277351010590792
"Hon, you gotta talk to Joey.",0.0012038493296131492,0.007899039424955845,0.002878273371607065,0.0008625556947663426,0.9825968146324158,0.003002600744366646,0.0015568103408440948
Yeah. Okay.,0.0016691538039594889,0.0038505136035382748,0.0016430463874712586,0.0016965179238468409,0.9834859371185303,0.007208709139376879,0.00044617740786634386
"No, come on, he doesn’t know this stuff. If he knew how you felt.",0.023695724084973335,0.6737442016601562,0.06468342244625092,0.003968219738453627,0.17413367331027985,0.02396487630903721,0.03580986708402634
But he’s falling in love with her.,0.010855098254978657,0.015783313661813736,0.01786171644926071,0.009875471703708172,0.6712660789489746,0.18017570674419403,0.09418268501758575
"Oh please, they’ve been going out a week. They haven’t even slept together yet, I mean, that’s not serious.",0.02384680137038231,0.47614243626594543,0.03625262528657913,0.0023429791908711195,0.3047819137573242,0.11196546256542206,0.044667862355709076
Okay... Okay.,0.001878304174169898,0.002625910332426429,0.003471316071227193,0.0016178241930902004,0.9874911308288574,0.0020437350030988455,0.0008718277094885707
"Oh, okay, oh.",0.006556510925292969,0.00791317317634821,0.05733262747526169,0.0029287582729011774,0.8962564468383789,0.028150727972388268,0.0008617475396022201
(Surprised) Oh.,0.0008194867405109107,0.0010287977056577802,0.003923583310097456,0.01100905891507864,0.25746476650238037,0.002964150160551071,0.7227901816368103
"Yeah, um, may we help you?",0.0016800413141027093,0.001160122686997056,0.011758431792259216,0.0020132383797317743,0.9761264324188232,0.006352735683321953,0.0009090093662962317
"Rachel, what are you doing? It’s freezing out here. Would you come back inside?",0.003850107779726386,0.00654901098459959,0.021176056936383247,0.0024802256375551224,0.3299449682235718,0.003371951635926962,0.6326276659965515
"No no no no no. You wanted me to take them down, so... (she climbs onto the railing to reach the top of a pole) ..I’m takin’ ’em down. Okay? Whoa! (Screams.)",0.1397515833377838,0.04633134603500366,0.31264734268188477,0.12376882135868073,0.04337936267256737,0.0030407619196921587,0.3310807943344116
Oh-my-god Rachel! (Rushing out to look over the edge) Rachel!,0.008249475620687008,0.0027788954321295023,0.005189168266952038,0.0046287113800644875,0.0010381108149886131,0.0005760968197137117,0.9775395393371582
"(To Monica) I’m okay! I’m okay! (She knocks on Mr. Heckles's window.) Mr. Heckles, Mr. Heckles could you help me please?",0.013909143395721912,0.0022907538805156946,0.3354877233505249,0.0762762576341629,0.5563825964927673,0.01208383310586214,0.0035697631537914276
"See, this is just the kind of thing I was talking about.",0.00794895552098751,0.011119836010038853,0.0005709021934308112,0.0011069736210629344,0.9735540747642517,0.0024061305448412895,0.0032932222820818424
Ow ow ow. Ow ow ow ow. Ow ow ow. Ow. Ow. Ow. Ow.,0.0023091055918484926,0.05105924233794212,0.5803120732307434,0.03142460808157921,0.09630688279867172,0.1825229823589325,0.05606511980295181
"Hi. Uh, my friend here was taking down our Christmas lights, and and she fell off the balcony and may have broken her foot or or ankle or something.",0.004359076730906963,0.007401901297271252,0.4075554311275482,0.007810201961547136,0.3807792365550995,0.11716106534004211,0.07493317872285843
My god. You still have your Christmas lights up?,0.011220627464354038,0.014216963201761246,0.002556589664891362,0.0031748663168400526,0.0012254273751750588,0.0008341321372427046,0.9667714238166809
Fill this out and bring it back to me.,0.007109392434358597,0.0009328753221780062,0.0010273492662236094,0.023529639467597008,0.9648582339286804,0.0010106753325089812,0.0015318791847676039
Ow ow ow. Ow ow ow. Ow ow ow.,0.0018581164767965674,0.0390772707760334,0.5176124572753906,0.09315384179353714,0.13888710737228394,0.12458421289920807,0.0848269909620285
"Okay, ooh, alright. Name, address... Okay, in case of emergency, call?",0.0031888391822576523,0.0014020499074831605,0.028087863698601723,0.0009705346310511231,0.9597569704055786,0.002870173892006278,0.0037236553616821766
You.,0.0019081337377429008,0.0010898980544880033,0.0002740574418567121,0.002489522797986865,0.9884904623031616,0.00198839558288455,0.0037595191970467567
Really?,0.0011272827396169305,0.0008853325853124261,0.0015766165452077985,0.0005619804142042994,0.007297988515347242,0.0002562800364103168,0.9882944822311401
Yeah.,0.0008730245754122734,0.0013811113312840462,0.0005677594454027712,0.008309708908200264,0.9754905700683594,0.012534016743302345,0.0008438378572463989
"Oh, that is so sweet. (Touched, she puts an arm around her friend and kisses her.) Oh gosh, love you. Insurance?",0.0009177077445201576,0.0035226233303546906,0.0020446893759071827,0.9482627511024475,0.007783562410622835,0.00261844415217638,0.03485019877552986
"Oh, yeah, check it. Definitely, I want some of that.",0.0024932781234383583,0.0031876300927251577,0.0013959776842966676,0.008586819283664227,0.9807311296463013,0.003117895219475031,0.0004872866265941411
(No longer touched) you don't have insurance?,0.0031902489718049765,0.0019134922185912728,0.003101528389379382,0.0003705752606038004,0.06843830645084381,0.0013414788991212845,0.921644389629364
"Why, how much is this gonna cost?",0.019138852134346962,0.023734932765364647,0.0043757883831858635,0.0018278666539117694,0.019795643165707588,0.005175173748284578,0.9259517192840576
"I have no idea, but X-rays alone could be a couple hundred dollars.",0.003660897258669138,0.004594032187014818,0.007831809110939503,0.0393371656537056,0.5540948510169983,0.0018078755820170045,0.3886733651161194
Wel-wel-well what are we gonna do?,0.0043120793998241425,0.003715148428454995,0.24036920070648193,0.0050696395337581635,0.7134867906570435,0.02834753878414631,0.00469959108158946
Well there's not much we can do.,0.015381663106381893,0.0155557906255126,0.008737918920814991,0.0017180090071633458,0.5224202275276184,0.4342390298843384,0.00194740726146847
"(Like a big baby) Um... unless, unless I use yours.",0.08486398309469223,0.016513273119926453,0.013156007044017315,0.010229204781353474,0.8417440056800842,0.032361339777708054,0.0011321804486215115
"Hah, no no no no no no no no no no.",0.004018969833850861,0.02430702932178974,0.15391187369823456,0.005610519088804722,0.7952284216880798,0.014214669354259968,0.002708535408601165
"(Tapping the clipboard) well, now, wait a second, who did I just put as my ""In case of emergency"" person?",0.004060863982886076,0.0022926076781004667,0.004689845256507397,0.0012864595046266913,0.940802276134491,0.0004873426805716008,0.04638063535094261
